id,gender,age,condition,sample_size,n_obs,test_item,response
163,male,31,property,large,12,3,2
163,male,31,property,large,12,4,2
163,male,31,property,large,12,5,0
163,male,31,property,large,12,6,0
163,male,31,property,large,12,7,0
164,male,35,category,small,2,1,9
164,male,35,category,small,2,2,9
164,male,35,category,small,2,3,7
164,male,35,category,small,2,4,5
164,male,35,category,small,2,5,2
164,male,35,category,small,2,6,0
164,male,35,category,small,2,7,0
164,male,35,category,medium,6,1,7
164,male,35,category,medium,6,2,7
164,male,35,category,medium,6,3,5
164,male,35,category,medium,6,4,2
164,male,35,category,medium,6,5,4
164,male,35,category,medium,6,6,0
164,male,35,category,medium,6,7,0
164,male,35,category,large,12,1,6
164,male,35,category,large,12,2,7
164,male,35,category,large,12,3,6
164,male,35,category,large,12,4,6
164,male,35,category,large,12,5,2
164,male,35,category,large,12,6,6
164,male,35,category,large,12,7,3
165,female,22,category,small,2,1,9
165,female,22,category,small,2,2,8
165,female,22,category,small,2,3,8
165,female,22,category,small,2,4,7
165,female,22,category,small,2,5,7
165,female,22,category,small,2,6,4
165,female,22,category,small,2,7,4
165,female,22,category,medium,6,1,9
165,female,22,category,medium,6,2,9
165,female,22,category,medium,6,3,7
165,female,22,category,medium,6,4,6
165,female,22,category,medium,6,5,4
165,female,22,category,medium,6,6,4
165,female,22,category,medium,6,7,4
165,female,22,category,large,12,1,9
165,female,22,category,large,12,2,9
165,female,22,category,large,12,3,7
165,female,22,category,large,12,4,7
165,female,22,category,large,12,5,5
165,female,22,category,large,12,6,4
165,female,22,category,large,12,7,5
166,female,30,category,small,2,1,7
166,female,30,category,small,2,2,7
166,female,30,category,small,2,3,6
166,female,30,category,small,2,4,5
166,female,30,category,small,2,5,4
166,female,30,category,small,2,6,4
166,female,30,category,small,2,7,5
166,female,30,category,medium,6,1,7
166,female,30,category,medium,6,2,7
166,female,30,category,medium,6,3,7
166,female,30,category,medium,6,4,6
166,female,30,category,medium,6,5,5
166,female,30,category,medium,6,6,5
166,female,30,category,medium,6,7,5
166,female,30,category,large,12,1,8
166,female,30,category,large,12,2,8
166,female,30,category,large,12,3,7
166,female,30,category,large,12,4,7
166,female,30,category,large,12,5,7
166,female,30,category,large,12,6,7
166,female,30,category,large,12,7,7
167,female,27,property,small,2,1,5
167,female,27,property,small,2,2,5
167,female,27,property,small,2,3,4
167,female,27,property,small,2,4,4
167,female,27,property,small,2,5,4
167,female,27,property,small,2,6,3
167,female,27,property,small,2,7,2
167,female,27,property,medium,6,1,6
167,female,27,property,medium,6,2,5
167,female,27,property,medium,6,3,5
167,female,27,property,medium,6,4,2
167,female,27,property,medium,6,5,1
167,female,27,property,medium,6,6,1
167,female,27,property,medium,6,7,1
167,female,27,property,large,12,1,7
167,female,27,property,large,12,2,6
167,female,27,property,large,12,3,4
167,female,27,property,large,12,4,1
167,female,27,property,large,12,5,1
167,female,27,property,large,12,6,1
167,female,27,property,large,12,7,1
168,female,37,category,small,2,1,9
168,female,37,category,small,2,2,6
168,female,37,category,small,2,3,8
168,female,37,category,small,2,4,6
168,female,37,category,small,2,5,6
168,female,37,category,small,2,6,4
168,female,37,category,small,2,7,1
168,female,37,category,medium,6,1,8
168,female,37,category,medium,6,2,9
168,female,37,category,medium,6,3,7
168,female,37,category,medium,6,4,5
168,female,37,category,medium,6,5,2
168,female,37,category,medium,6,6,0
168,female,37,category,medium,6,7,1
168,female,37,category,large,12,1,9
168,female,37,category,large,12,2,8
168,female,37,category,large,12,3,7
168,female,37,category,large,12,4,4
168,female,37,category,large,12,5,2
168,female,37,category,large,12,6,1
168,female,37,category,large,12,7,1
169,male,31,category,small,2,1,1
169,male,31,category,small,2,2,4
169,male,31,category,small,2,3,5
169,male,31,category,small,2,4,7
169,male,31,category,small,2,5,8
169,male,31,category,small,2,6,7
169,male,31,category,small,2,7,6
169,male,31,category,medium,6,1,8
169,male,31,category,medium,6,2,6
169,male,31,category,medium,6,3,5
169,male,31,category,medium,6,4,2
169,male,31,category,medium,6,5,1
169,male,31,category,medium,6,6,1
169,male,31,category,medium,6,7,0
169,male,31,category,large,12,1,8
169,male,31,category,large,12,2,8
169,male,31,category,large,12,3,1
169,male,31,category,large,12,4,5
169,male,31,category,large,12,5,3
169,male,31,category,large,12,6,0
169,male,31,category,large,12,7,2
170,male,21,property,small,2,1,8
170,male,21,property,small,2,2,7
170,male,21,property,small,2,3,6
170,male,21,property,small,2,4,6
170,male,21,property,small,2,5,5
170,male,21,property,small,2,6,5
170,male,21,property,small,2,7,4
170,male,21,property,medium,6,1,6
170,male,21,property,medium,6,2,7
170,male,21,property,medium,6,3,7
170,male,21,property,medium,6,4,6
170,male,21,property,medium,6,5,4
170,male,21,property,medium,6,6,2
170,male,21,property,medium,6,7,1
170,male,21,property,large,12,1,6
170,male,21,property,large,12,2,7
170,male,21,property,large,12,3,5
170,male,21,property,large,12,4,4
170,male,21,property,large,12,5,2
170,male,21,property,large,12,6,2
170,male,21,property,large,12,7,3
171,female,57,property,small,2,1,8
171,female,57,property,small,2,2,6
171,female,57,property,small,2,3,6
171,female,57,property,small,2,4,3
171,female,57,property,small,2,5,4
171,female,57,property,small,2,6,1
171,female,57,property,small,2,7,2
171,female,57,property,medium,6,1,8
171,female,57,property,medium,6,2,7
171,female,57,property,medium,6,3,7
171,female,57,property,medium,6,4,2
171,female,57,property,medium,6,5,1
171,female,57,property,medium,6,6,1
171,female,57,property,medium,6,7,1
171,female,57,property,large,12,1,8
171,female,57,property,large,12,2,8
171,female,57,property,large,12,3,3
171,female,57,property,large,12,4,1
171,female,57,property,large,12,5,1
171,female,57,property,large,12,6,1
171,female,57,property,large,12,7,1
172,male,49,property,small,2,1,8
172,male,49,property,small,2,2,8
172,male,49,property,small,2,3,0
172,male,49,property,small,2,4,0
172,male,49,property,small,2,5,0
172,male,49,property,small,2,6,0
172,male,49,property,small,2,7,0
172,male,49,property,medium,6,1,9
172,male,49,property,medium,6,2,9
172,male,49,property,medium,6,3,0
172,male,49,property,medium,6,4,0
172,male,49,property,medium,6,5,0
172,male,49,property,medium,6,6,0
172,male,49,property,medium,6,7,0
172,male,49,property,large,12,1,9
172,male,49,property,large,12,2,8
172,male,49,property,large,12,3,0
172,male,49,property,large,12,4,0
172,male,49,property,large,12,5,0
172,male,49,property,large,12,6,0
172,male,49,property,large,12,7,0
173,female,31,property,small,2,1,6
173,female,31,property,small,2,2,6
173,female,31,property,small,2,3,6
173,female,31,property,small,2,4,3
173,female,31,property,small,2,5,6
173,female,31,property,small,2,6,3
173,female,31,property,small,2,7,3
173,female,31,property,medium,6,1,7
173,female,31,property,medium,6,2,7
173,female,31,property,medium,6,3,4
173,female,31,property,medium,6,4,2
173,female,31,property,medium,6,5,1
173,female,31,property,medium,6,6,1
173,female,31,property,medium,6,7,1
173,female,31,property,large,12,1,7
173,female,31,property,large,12,2,7
173,female,31,property,large,12,3,4
173,female,31,property,large,12,4,1
173,female,31,property,large,12,5,1
173,female,31,property,large,12,6,1
173,female,31,property,large,12,7,1
174,male,39,category,small,2,1,7
174,male,39,category,small,2,2,6
174,male,39,category,small,2,3,6
174,male,39,category,small,2,4,2
174,male,39,category,small,2,5,1
174,male,39,category,small,2,6,0
174,male,39,category,small,2,7,0
174,male,39,category,medium,6,1,7
174,male,39,category,medium,6,2,8
174,male,39,category,medium,6,3,7
174,male,39,category,medium,6,4,1
174,male,39,category,medium,6,5,0
174,male,39,category,medium,6,6,0
174,male,39,category,medium,6,7,0
174,male,39,category,large,12,1,7
174,male,39,category,large,12,2,7
174,male,39,category,large,12,3,6
174,male,39,category,large,12,4,3
174,male,39,category,large,12,5,1
174,male,39,category,large,12,6,0
174,male,39,category,large,12,7,0
175,male,24,category,small,2,1,9
175,male,24,category,small,2,2,9
175,male,24,category,small,2,3,8
175,male,24,category,small,2,4,5
175,male,24,category,small,2,5,3
175,male,24,category,small,2,6,1
175,male,24,category,small,2,7,2
175,male,24,category,medium,6,1,9
175,male,24,category,medium,6,2,8
175,male,24,category,medium,6,3,8
175,male,24,category,medium,6,4,3
175,male,24,category,medium,6,5,1
175,male,24,category,medium,6,6,0
175,male,24,category,medium,6,7,0
175,male,24,category,large,12,1,9
175,male,24,category,large,12,2,8
175,male,24,category,large,12,3,6
175,male,24,category,large,12,4,4
175,male,24,category,large,12,5,2
175,male,24,category,large,12,6,0
175,male,24,category,large,12,7,0
176,female,41,property,small,2,1,1
176,female,41,property,small,2,2,2
176,female,41,property,small,2,3,2
176,female,41,property,small,2,4,3
176,female,41,property,small,2,5,5
176,female,41,property,small,2,6,5
176,female,41,property,small,2,7,7
176,female,41,property,medium,6,1,1
176,female,41,property,medium,6,2,2
176,female,41,property,medium,6,3,5
176,female,41,property,medium,6,4,5
176,female,41,property,medium,6,5,8
176,female,41,property,medium,6,6,8
176,female,41,property,medium,6,7,8
176,female,41,property,large,12,1,1
176,female,41,property,large,12,2,2
176,female,41,property,large,12,3,4
176,female,41,property,large,12,4,5
176,female,41,property,large,12,5,6
176,female,41,property,large,12,6,8
176,female,41,property,large,12,7,8
177,female,36,property,small,2,1,7
177,female,36,property,small,2,2,7
177,female,36,property,small,2,3,6
177,female,36,property,small,2,4,7
177,female,36,property,small,2,5,4
177,female,36,property,small,2,6,7
177,female,36,property,small,2,7,4
177,female,36,property,medium,6,1,7
177,female,36,property,medium,6,2,7
177,female,36,property,medium,6,3,7
177,female,36,property,medium,6,4,7
177,female,36,property,medium,6,5,4
177,female,36,property,medium,6,6,4
177,female,36,property,medium,6,7,5
177,female,36,property,large,12,1,7
177,female,36,property,large,12,2,7
177,female,36,property,large,12,3,7
177,female,36,property,large,12,4,5
177,female,36,property,large,12,5,5
177,female,36,property,large,12,6,4
177,female,36,property,large,12,7,4
178,female,21,category,small,2,1,8
178,female,21,category,small,2,2,7
178,female,21,category,small,2,3,5
178,female,21,category,small,2,4,2
178,female,21,category,small,2,5,2
178,female,21,category,small,2,6,2
178,female,21,category,small,2,7,0
178,female,21,category,medium,6,1,8
178,female,21,category,medium,6,2,7
178,female,21,category,medium,6,3,4
178,female,21,category,medium,6,4,3
178,female,21,category,medium,6,5,3
178,female,21,category,medium,6,6,1
178,female,21,category,medium,6,7,0
178,female,21,category,large,12,1,7
178,female,21,category,large,12,2,8
178,female,21,category,large,12,3,7
178,female,21,category,large,12,4,5
178,female,21,category,large,12,5,2
178,female,21,category,large,12,6,1
178,female,21,category,large,12,7,1
179,female,42,category,small,2,1,5
179,female,42,category,small,2,2,5
179,female,42,category,small,2,3,5
179,female,42,category,small,2,4,2
179,female,42,category,small,2,5,2
179,female,42,category,small,2,6,1
179,female,42,category,small,2,7,0
179,female,42,category,medium,6,1,6
179,female,42,category,medium,6,2,5
179,female,42,category,medium,6,3,2
179,female,42,category,medium,6,4,1
179,female,42,category,medium,6,5,0
179,female,42,category,medium,6,6,0
179,female,42,category,medium,6,7,0
179,female,42,category,large,12,1,6
179,female,42,category,large,12,2,5
179,female,42,category,large,12,3,5
179,female,42,category,large,12,4,2
179,female,42,category,large,12,5,2
179,female,42,category,large,12,6,0
179,female,42,category,large,12,7,0
180,male,47,category,small,2,1,7
180,male,47,category,small,2,2,7
180,male,47,category,small,2,3,7
180,male,47,category,small,2,4,4
180,male,47,category,small,2,5,4
180,male,47,category,small,2,6,4
180,male,47,category,small,2,7,4
180,male,47,category,medium,6,1,8
180,male,47,category,medium,6,2,8
180,male,47,category,medium,6,3,7
180,male,47,category,medium,6,4,5
180,male,47,category,medium,6,5,4
180,male,47,category,medium,6,6,4
180,male,47,category,medium,6,7,4
180,male,47,category,large,12,1,8
180,male,47,category,large,12,2,8
180,male,47,category,large,12,3,8
180,male,47,category,large,12,4,5
180,male,47,category,large,12,5,4
180,male,47,category,large,12,6,4
180,male,47,category,large,12,7,4
181,female,27,category,small,2,1,1
181,female,27,category,small,2,2,7
181,female,27,category,small,2,3,9
181,female,27,category,small,2,4,7
181,female,27,category,small,2,5,1
181,female,27,category,small,2,6,1
181,female,27,category,small,2,7,0
181,female,27,category,medium,6,1,0
181,female,27,category,medium,6,2,9
181,female,27,category,medium,6,3,8
181,female,27,category,medium,6,4,8
181,female,27,category,medium,6,5,7
181,female,27,category,medium,6,6,7
181,female,27,category,medium,6,7,2
181,female,27,category,large,12,1,0
181,female,27,category,large,12,2,0
181,female,27,category,large,12,3,8
181,female,27,category,large,12,4,7
181,female,27,category,large,12,5,8
181,female,27,category,large,12,6,7
181,female,27,category,large,12,7,8
182,female,38,category,small,2,1,5
182,female,38,category,small,2,2,5
182,female,38,category,small,2,3,5
182,female,38,category,small,2,4,4
182,female,38,category,small,2,5,4
182,female,38,category,small,2,6,4
182,female,38,category,small,2,7,4
182,female,38,category,medium,6,1,5
182,female,38,category,medium,6,2,5
182,female,38,category,medium,6,3,5
182,female,38,category,medium,6,4,4
182,female,38,category,medium,6,5,4
182,female,38,category,medium,6,6,4
182,female,38,category,medium,6,7,4
182,female,38,category,large,12,1,7
182,female,38,category,large,12,2,7
182,female,38,category,large,12,3,6
182,female,38,category,large,12,4,6
182,female,38,category,large,12,5,6
182,female,38,category,large,12,6,6
182,female,38,category,large,12,7,6
183,male,28,category,small,2,1,9
183,male,28,category,small,2,2,9
183,male,28,category,small,2,3,9
183,male,28,category,small,2,4,8
183,male,28,category,small,2,5,7
183,male,28,category,small,2,6,0
183,male,28,category,small,2,7,0
183,male,28,category,medium,6,1,9
183,male,28,category,medium,6,2,9
183,male,28,category,medium,6,3,9
183,male,28,category,medium,6,4,1
183,male,28,category,medium,6,5,0
183,male,28,category,medium,6,6,0
183,male,28,category,medium,6,7,0
183,male,28,category,large,12,1,9
183,male,28,category,large,12,2,9
183,male,28,category,large,12,3,9
183,male,28,category,large,12,4,0
183,male,28,category,large,12,5,0
183,male,28,category,large,12,6,0
183,male,28,category,large,12,7,0
184,male,33,category,small,2,1,7
184,male,33,category,small,2,2,7
184,male,33,category,small,2,3,7
184,male,33,category,small,2,4,4
184,male,33,category,small,2,5,5
184,male,33,category,small,2,6,3
184,male,33,category,small,2,7,4
184,male,33,category,medium,6,1,8
184,male,33,category,medium,6,2,7
184,male,33,category,medium,6,3,7
184,male,33,category,medium,6,4,5
184,male,33,category,medium,6,5,7
184,male,33,category,medium,6,6,1
184,male,33,category,medium,6,7,1
184,male,33,category,large,12,1,9
184,male,33,category,large,12,2,8
184,male,33,category,large,12,3,7
184,male,33,category,large,12,4,3
184,male,33,category,large,12,5,3
184,male,33,category,large,12,6,1
184,male,33,category,large,12,7,3
185,male,56,category,small,2,1,8
185,male,56,category,small,2,2,3
185,male,56,category,small,2,3,6
185,male,56,category,small,2,4,7
185,male,56,category,small,2,5,7
185,male,56,category,small,2,6,5
185,male,56,category,small,2,7,4
185,male,56,category,medium,6,1,1
185,male,56,category,medium,6,2,2
185,male,56,category,medium,6,3,7
185,male,56,category,medium,6,4,5
185,male,56,category,medium,6,5,6
185,male,56,category,medium,6,6,5
185,male,56,category,medium,6,7,8
185,male,56,category,large,12,1,0
185,male,56,category,large,12,2,2
185,male,56,category,large,12,3,4
185,male,56,category,large,12,4,6
185,male,56,category,large,12,5,6
185,male,56,category,large,12,6,7
185,male,56,category,large,12,7,8
186,female,47,property,small,2,1,9
186,female,47,property,small,2,2,9
186,female,47,property,small,2,3,9
186,female,47,property,small,2,4,9
186,female,47,property,small,2,5,9
186,female,47,property,small,2,6,0
186,female,47,property,small,2,7,3
186,female,47,property,medium,6,1,9
186,female,47,property,medium,6,2,9
186,female,47,property,medium,6,3,9
186,female,47,property,medium,6,4,9
186,female,47,property,medium,6,5,0
186,female,47,property,medium,6,6,0
186,female,47,property,medium,6,7,0
186,female,47,property,large,12,1,9
186,female,47,property,large,12,2,9
186,female,47,property,large,12,3,9
186,female,47,property,large,12,4,0
186,female,47,property,large,12,5,0
186,female,47,property,large,12,6,0
186,female,47,property,large,12,7,0
187,female,27,category,small,2,1,9
187,female,27,category,small,2,2,9
187,female,27,category,small,2,3,9
187,female,27,category,small,2,4,5
187,female,27,category,small,2,5,0
187,female,27,category,small,2,6,0
187,female,27,category,small,2,7,0
187,female,27,category,medium,6,1,9
187,female,27,category,medium,6,2,9
187,female,27,category,medium,6,3,9
187,female,27,category,medium,6,4,0
187,female,27,category,medium,6,5,0
187,female,27,category,medium,6,6,0
187,female,27,category,medium,6,7,0
187,female,27,category,large,12,1,9
187,female,27,category,large,12,2,9
187,female,27,category,large,12,3,9
187,female,27,category,large,12,4,0
187,female,27,category,large,12,5,0
187,female,27,category,large,12,6,0
187,female,27,category,large,12,7,0
188,female,35,category,small,2,1,4
188,female,35,category,small,2,2,4
188,female,35,category,small,2,3,4
188,female,35,category,small,2,4,4
188,female,35,category,small,2,5,4
188,female,35,category,small,2,6,4
188,female,35,category,small,2,7,4
188,female,35,category,medium,6,1,8
188,female,35,category,medium,6,2,8
188,female,35,category,medium,6,3,8
188,female,35,category,medium,6,4,8
188,female,35,category,medium,6,5,6
188,female,35,category,medium,6,6,6
188,female,35,category,medium,6,7,4
188,female,35,category,large,12,1,9
188,female,35,category,large,12,2,9
188,female,35,category,large,12,3,9
188,female,35,category,large,12,4,9
188,female,35,category,large,12,5,6
188,female,35,category,large,12,6,6
188,female,35,category,large,12,7,6
189,male,70,property,small,2,1,7
189,male,70,property,small,2,2,7
189,male,70,property,small,2,3,6
189,male,70,property,small,2,4,5
189,male,70,property,small,2,5,2
189,male,70,property,small,2,6,1
189,male,70,property,small,2,7,1
189,male,70,property,medium,6,1,8
189,male,70,property,medium,6,2,7
189,male,70,property,medium,6,3,1
189,male,70,property,medium,6,4,6
189,male,70,property,medium,6,5,1
189,male,70,property,medium,6,6,1
189,male,70,property,medium,6,7,1
189,male,70,property,large,12,1,8
189,male,70,property,large,12,2,7
189,male,70,property,large,12,3,1
189,male,70,property,large,12,4,1
189,male,70,property,large,12,5,1
189,male,70,property,large,12,6,1
189,male,70,property,large,12,7,1
190,female,34,property,small,2,1,8
190,female,34,property,small,2,2,6
190,female,34,property,small,2,3,3
190,female,34,property,small,2,4,2
190,female,34,property,small,2,5,2
190,female,34,property,small,2,6,3
190,female,34,property,small,2,7,2
190,female,34,property,medium,6,1,8
190,female,34,property,medium,6,2,7
190,female,34,property,medium,6,3,6
190,female,34,property,medium,6,4,1
190,female,34,property,medium,6,5,2
190,female,34,property,medium,6,6,1
190,female,34,property,medium,6,7,1
190,female,34,property,large,12,1,8
190,female,34,property,large,12,2,8
190,female,34,property,large,12,3,4
190,female,34,property,large,12,4,1
190,female,34,property,large,12,5,1
190,female,34,property,large,12,6,1
190,female,34,property,large,12,7,1
191,female,34,category,small,2,1,9
191,female,34,category,small,2,2,6
191,female,34,category,small,2,3,3
191,female,34,category,small,2,4,1
191,female,34,category,small,2,5,0
191,female,34,category,small,2,6,1
191,female,34,category,small,2,7,1
191,female,34,category,medium,6,1,9
191,female,34,category,medium,6,2,5
191,female,34,category,medium,6,3,2
191,female,34,category,medium,6,4,3
191,female,34,category,medium,6,5,2
191,female,34,category,medium,6,6,0
191,female,34,category,medium,6,7,0
191,female,34,category,large,12,1,9
191,female,34,category,large,12,2,6
191,female,34,category,large,12,3,3
191,female,34,category,large,12,4,4
191,female,34,category,large,12,5,3
191,female,34,category,large,12,6,2
191,female,34,category,large,12,7,0
192,female,53,category,small,2,1,8
192,female,53,category,small,2,2,1
192,female,53,category,small,2,3,0
192,female,53,category,small,2,4,2
192,female,53,category,small,2,5,8
192,female,53,category,small,2,6,1
192,female,53,category,small,2,7,0
192,female,53,category,medium,6,1,8
192,female,53,category,medium,6,2,8
192,female,53,category,medium,6,3,7
192,female,53,category,medium,6,4,7
192,female,53,category,medium,6,5,3
192,female,53,category,medium,6,6,1
192,female,53,category,medium,6,7,1
192,female,53,category,large,12,1,8
192,female,53,category,large,12,2,7
192,female,53,category,large,12,3,1
192,female,53,category,large,12,4,1
192,female,53,category,large,12,5,1
192,female,53,category,large,12,6,1
192,female,53,category,large,12,7,1
193,female,34,property,small,2,1,6
193,female,34,property,small,2,2,8
193,female,34,property,small,2,3,6
193,female,34,property,small,2,4,5
193,female,34,property,small,2,5,3
193,female,34,property,small,2,6,3
193,female,34,property,small,2,7,4
193,female,34,property,medium,6,1,7
193,female,34,property,medium,6,2,6
193,female,34,property,medium,6,3,3
193,female,34,property,medium,6,4,3
193,female,34,property,medium,6,5,1
193,female,34,property,medium,6,6,1
193,female,34,property,medium,6,7,0
193,female,34,property,large,12,1,8
193,female,34,property,large,12,2,6
193,female,34,property,large,12,3,3
193,female,34,property,large,12,4,0
193,female,34,property,large,12,5,0
193,female,34,property,large,12,6,0
193,female,34,property,large,12,7,0
194,female,32,property,small,2,1,9
194,female,32,property,small,2,2,8
194,female,32,property,small,2,3,0
194,female,32,property,small,2,4,0
194,female,32,property,small,2,5,0
194,female,32,property,small,2,6,0
194,female,32,property,small,2,7,0
194,female,32,property,medium,6,1,9
194,female,32,property,medium,6,2,9
194,female,32,property,medium,6,3,0
194,female,32,property,medium,6,4,0
194,female,32,property,medium,6,5,0
194,female,32,property,medium,6,6,0
194,female,32,property,medium,6,7,0
194,female,32,property,large,12,1,9
194,female,32,property,large,12,2,9
194,female,32,property,large,12,3,0
194,female,32,property,large,12,4,0
194,female,32,property,large,12,5,0
194,female,32,property,large,12,6,0
194,female,32,property,large,12,7,0
195,male,25,property,small,2,1,6
195,male,25,property,small,2,2,6
195,male,25,property,small,2,3,6
195,male,25,property,small,2,4,4
195,male,25,property,small,2,5,4
195,male,25,property,small,2,6,4
195,male,25,property,small,2,7,4
195,male,25,property,medium,6,1,7
195,male,25,property,medium,6,2,7
195,male,25,property,medium,6,3,7
195,male,25,property,medium,6,4,4
195,male,25,property,medium,6,5,2
195,male,25,property,medium,6,6,1
195,male,25,property,medium,6,7,2
195,male,25,property,large,12,1,8
195,male,25,property,large,12,2,8
195,male,25,property,large,12,3,8
195,male,25,property,large,12,4,1
195,male,25,property,large,12,5,1
195,male,25,property,large,12,6,1
195,male,25,property,large,12,7,1
196,male,24,property,small,2,1,1
196,male,24,property,small,2,2,4
196,male,24,property,small,2,3,4
196,male,24,property,small,2,4,4
196,male,24,property,small,2,5,3
196,male,24,property,small,2,6,3
196,male,24,property,small,2,7,3
196,male,24,property,medium,6,1,6
196,male,24,property,medium,6,2,6
196,male,24,property,medium,6,3,7
196,male,24,property,medium,6,4,7
196,male,24,property,medium,6,5,5
196,male,24,property,medium,6,6,5
196,male,24,property,medium,6,7,4
196,male,24,property,large,12,1,7
196,male,24,property,large,12,2,3
196,male,24,property,large,12,3,8
196,male,24,property,large,12,4,8
196,male,24,property,large,12,5,1
196,male,24,property,large,12,6,1
196,male,24,property,large,12,7,1
197,male,38,category,small,2,1,7
197,male,38,category,small,2,2,7
197,male,38,category,small,2,3,5
197,male,38,category,small,2,4,5
197,male,38,category,small,2,5,4
197,male,38,category,small,2,6,4
197,male,38,category,small,2,7,4
197,male,38,category,medium,6,1,7
197,male,38,category,medium,6,2,7
197,male,38,category,medium,6,3,6
197,male,38,category,medium,6,4,4
197,male,38,category,medium,6,5,3
197,male,38,category,medium,6,6,3
197,male,38,category,medium,6,7,3
197,male,38,category,large,12,1,8
197,male,38,category,large,12,2,8
197,male,38,category,large,12,3,6
197,male,38,category,large,12,4,5
197,male,38,category,large,12,5,6
197,male,38,category,large,12,6,6
197,male,38,category,large,12,7,5
198,female,26,category,small,2,1,5
198,female,26,category,small,2,2,5
198,female,26,category,small,2,3,5
198,female,26,category,small,2,4,5
198,female,26,category,small,2,5,5
198,female,26,category,small,2,6,4
198,female,26,category,small,2,7,4
198,female,26,category,medium,6,1,6
198,female,26,category,medium,6,2,4
198,female,26,category,medium,6,3,5
198,female,26,category,medium,6,4,4
198,female,26,category,medium,6,5,2
198,female,26,category,medium,6,6,5
198,female,26,category,medium,6,7,5
198,female,26,category,large,12,1,4
198,female,26,category,large,12,2,5
198,female,26,category,large,12,3,5
198,female,26,category,large,12,4,2
198,female,26,category,large,12,5,7
198,female,26,category,large,12,6,4
198,female,26,category,large,12,7,7
199,female,36,property,small,2,1,4
199,female,36,property,small,2,2,4
199,female,36,property,small,2,3,5
199,female,36,property,small,2,4,6
199,female,36,property,small,2,5,5
199,female,36,property,small,2,6,5
199,female,36,property,small,2,7,6
199,female,36,property,medium,6,1,4
199,female,36,property,medium,6,2,7
199,female,36,property,medium,6,3,6
199,female,36,property,medium,6,4,5
199,female,36,property,medium,6,5,4
199,female,36,property,medium,6,6,5
199,female,36,property,medium,6,7,6
199,female,36,property,large,12,1,3
199,female,36,property,large,12,2,2
199,female,36,property,large,12,3,4
199,female,36,property,large,12,4,6
199,female,36,property,large,12,5,5
199,female,36,property,large,12,6,6
199,female,36,property,large,12,7,5
200,male,46,category,small,2,1,5
200,male,46,category,small,2,2,5
200,male,46,category,small,2,3,5
200,male,46,category,small,2,4,5
200,male,46,category,small,2,5,5
200,male,46,category,small,2,6,5
200,male,46,category,small,2,7,5
200,male,46,category,medium,6,1,8
200,male,46,category,medium,6,2,8
200,male,46,category,medium,6,3,8
200,male,46,category,medium,6,4,7
200,male,46,category,medium,6,5,7
200,male,46,category,medium,6,6,7
200,male,46,category,medium,6,7,7
200,male,46,category,large,12,1,8
200,male,46,category,large,12,2,8
200,male,46,category,large,12,3,8
200,male,46,category,large,12,4,7
200,male,46,category,large,12,5,7
200,male,46,category,large,12,6,7
200,male,46,category,large,12,7,7
201,male,30,property,small,2,1,1
201,male,30,property,small,2,2,4
201,male,30,property,small,2,3,4
201,male,30,property,small,2,4,5
201,male,30,property,small,2,5,7
201,male,30,property,small,2,6,7
201,male,30,property,small,2,7,8
201,male,30,property,medium,6,1,9
201,male,30,property,medium,6,2,8
201,male,30,property,medium,6,3,5
201,male,30,property,medium,6,4,2
201,male,30,property,medium,6,5,2
201,male,30,property,medium,6,6,0
201,male,30,property,medium,6,7,0
201,male,30,property,large,12,1,9
201,male,30,property,large,12,2,7
201,male,30,property,large,12,3,3
201,male,30,property,large,12,4,3
201,male,30,property,large,12,5,2
201,male,30,property,large,12,6,2
201,male,30,property,large,12,7,0
202,male,26,property,small,2,1,3
202,male,26,property,small,2,2,3
202,male,26,property,small,2,3,5
202,male,26,property,small,2,4,5
202,male,26,property,small,2,5,7
202,male,26,property,small,2,6,8
202,male,26,property,small,2,7,7
202,male,26,property,medium,6,1,6
202,male,26,property,medium,6,2,8
202,male,26,property,medium,6,3,7
202,male,26,property,medium,6,4,3
202,male,26,property,medium,6,5,1
202,male,26,property,medium,6,6,1
202,male,26,property,medium,6,7,0
202,male,26,property,large,12,1,9
202,male,26,property,large,12,2,8
202,male,26,property,large,12,3,9
202,male,26,property,large,12,4,0
202,male,26,property,large,12,5,0
202,male,26,property,large,12,6,0
202,male,26,property,large,12,7,0
203,male,43,category,small,2,1,9
203,male,43,category,small,2,2,7
203,male,43,category,small,2,3,4
203,male,43,category,small,2,4,6
203,male,43,category,small,2,5,2
203,male,43,category,small,2,6,3
203,male,43,category,small,2,7,1
203,male,43,category,medium,6,1,9
203,male,43,category,medium,6,2,6
203,male,43,category,medium,6,3,4
203,male,43,category,medium,6,4,2
203,male,43,category,medium,6,5,3
203,male,43,category,medium,6,6,1
203,male,43,category,medium,6,7,0
203,male,43,category,large,12,1,9
203,male,43,category,large,12,2,9
203,male,43,category,large,12,3,6
203,male,43,category,large,12,4,6
203,male,43,category,large,12,5,5
203,male,43,category,large,12,6,5
203,male,43,category,large,12,7,5
204,male,30,property,small,2,1,2
204,male,30,property,small,2,2,4
204,male,30,property,small,2,3,7
204,male,30,property,small,2,4,6
204,male,30,property,small,2,5,7
204,male,30,property,small,2,6,2
204,male,30,property,small,2,7,1
204,male,30,property,medium,6,1,8
204,male,30,property,medium,6,2,9
204,male,30,property,medium,6,3,5
